iteration,best_iteration,stopped_iteration,is_best_iteration,is_stopped_iteration,train_ndcg@50,valid_ndcg@50,train_ndcg@100,valid_ndcg@100,train_ndcg@200,valid_ndcg@200
219,160,245,False,False,0.8942088412530469,0.72131768102871,0.864575378238102,0.660639529489952,0.7940473056796233,0.6104329916078742
220,160,245,False,False,0.8942933850758955,0.7215769783541043,0.8647787975638527,0.6603549484606629,0.7943982374567174,0.6105329996155132
221,160,245,False,False,0.894485123846383,0.7216037761199634,0.865122203650282,0.660532450255035,0.7947514456112311,0.6104928549540961
222,160,245,False,False,0.8946127387451052,0.7212948689652875,0.8652505419462048,0.6604436250306801,0.795042897987109,0.6106155575012017
223,160,245,False,False,0.8949204117609317,0.720835351215561,0.8655565599110319,0.6599963682162241,0.7952441507421795,0.6104503747596939
224,160,245,False,False,0.8953089356218924,0.720300442038851,0.865827395730463,0.6598701893992177,0.7955241955242776,0.6103674489354493
225,160,245,False,False,0.8955574906272091,0.7196127481026726,0.8661797180148587,0.6595565398616698,0.7957936382136903,0.6099391060898629
226,160,245,False,False,0.8957846507021909,0.7198396374770102,0.8664819803211723,0.6597103868331492,0.7961059133155995,0.6098870940017685
227,160,245,False,False,0.8962000768931894,0.719835651600068,0.8666674319229719,0.6601071378513675,0.7962926979206969,0.6101568542383167
228,160,245,False,False,0.8963942943496545,0.7199510961443649,0.8669113927265664,0.6603926708826031,0.7966358416162417,0.6104544636615
229,160,245,False,False,0.8965299506708675,0.7197480116172182,0.866908036287201,0.6606517884326217,0.7966511218185408,0.610550880774739
230,160,245,False,False,0.8968826853578109,0.7188240471254173,0.8672766709989825,0.6607454670574999,0.7968215295760542,0.6104170364107802
231,160,245,False,False,0.8971240176448736,0.7192710158993951,0.8675578434551781,0.6606379624337468,0.7971447259261604,0.6103643854082016
232,160,245,False,False,0.8972892854574609,0.7198119639780599,0.8678791830733918,0.6607337381969777,0.7975724695571046,0.6102436100780496
233,160,245,False,False,0.8974417744957182,0.7193654960852061,0.8679667851243588,0.6605083716574123,0.7977428108560988,0.6103318128168679
234,160,245,False,False,0.8977049019946748,0.7190280319592771,0.8681288911177798,0.6604687193057294,0.7979615606334359,0.6104921861001597
235,160,245,False,False,0.8979539609025757,0.718515231405967,0.8683672521351004,0.6601555843311345,0.7982264435939085,0.6104830463054819
236,160,245,False,False,0.8980792706472331,0.718417687329595,0.8685759414997059,0.6606444862022031,0.7986047650749825,0.6106905394337361
237,160,245,False,False,0.8984343605128563,0.7180654687477973,0.8688381798983452,0.6591302777328544,0.7986558906386728,0.610249332294969
238,160,245,False,False,0.8986090627078684,0.717997504067803,0.8689762953175673,0.6593909347700554,0.7989989631583249,0.6103129391120724
239,160,245,False,False,0.898893301277904,0.7171336903512184,0.8692468881797802,0.6591132559311292,0.7991142193404549,0.6103325609018995
240,160,245,False,False,0.8989637558706697,0.71637399576271,0.8693954723893963,0.6588554790564611,0.7993133447776509,0.6100508929831564
241,160,245,False,False,0.8992667881526,0.7163446799596095,0.8699219128782483,0.6587207216296851,0.7995650170238736,0.6096271178135302
242,160,245,False,False,0.8997670733256871,0.7157703893561529,0.8700954372625314,0.6584335976792206,0.7998215012084823,0.6096350005589366
243,160,245,False,False,0.8999375703413529,0.7158996461821612,0.8703027530863451,0.6585369674449542,0.8001314208497029,0.6097721019540889
244,160,245,False,False,0.9002310441601196,0.7150649114849851,0.8705631612258031,0.65837746418634,0.8002600269674451,0.6099405847730668
245,160,245,False,True,0.9003678457368378,0.7152665324266326,0.8706842754320271,0.6585660482405902,0.8005801259259631,0.6098994705338969
